BRNO,IS_WEEKEND,TIME_SLOT,VISITOR_COUNT,CONGESTION_LEVEL,TOTAL_PAYMENT_AMT,AVG_PAYMENT_AMT,STORE_NM,ROAD_NM_CD,ACTIVITY_TYPE_CD
1142128525.0,0,afternoon,2,LOW,14500.0,14500.0,우재,3258035.0,1
1142468149.0,1,night,4,LOW,20400.0,20400.0,황금코다리&밥상,4853721.0,1
1143101637.0,0,afternoon,1,LOW,9400.0,9400.0,이삭토스트,2239003.0,1
1148193447.0,0,morning,4,LOW,14700.0,7350.0,던킨,4550109.0,1
1148193447.0,1,afternoon,2,LOW,5000.0,5000.0,던킨,4550109.0,1
1148657484.0,0,dawn,3,LOW,68000.0,68000.0,루미오,3252011.0,3
1148657484.0,0,night,3,LOW,56000.0,56000.0,루미오,3252011.0,3
1153500420.0,1,morning,3,LOW,41000.0,41000.0,해장꾹이보령동대점,4556503.0,1
1157900365.0,0,afternoon,1,LOW,9800.0,9800.0,디저트39순천오천점,4853155.0,1
1157900365.0,1,night,1,LOW,9500.0,9500.0,디저트39순천오천점,4853155.0,1
1160797677.0,1,afternoon,2,LOW,3300.0,3300.0,황후탕후루,4295570.0,1
1161351181.0,1,night,2,LOW,46000.0,46000.0,오이시,4595426.0,1
1164900167.0,1,night,4,LOW,24000.0,24000.0,카페가노,4298625.0,1
1168119948.0,0,dawn,2,LOW,28000.0,28000.0,(주)스마틱스,2005001.0,3
1168119948.0,1,night,2,LOW,30000.0,30000.0,(주)스마틱스,2005001.0,3
1168170227.0,0,afternoon,4,LOW,38000.0,19000.0,선샤인스튜디오,3256004.0,3
1168170227.0,1,afternoon,8,LOW,80000.0,20000.0,선샤인스튜디오,3256004.0,3
1168170227.0,1,dawn,2,LOW,20000.0,20000.0,선샤인스튜디오,3256004.0,3
1168170227.0,1,morning,1,LOW,10000.0,10000.0,선샤인스튜디오,3256004.0,3
1171775262.0,1,afternoon,2,LOW,22000.0,22000.0,태백정,4856437.0,1
1171878266.0,1,morning,2,LOW,21800.0,21800.0,1500회전초밥,4292211.0,1
1173501110.0,1,afternoon,2,LOW,38500.0,38500.0,유유샤브,3009004.0,1
1176200591.0,1,night,2,LOW,55000.0,55000.0,미트랑,2266003.0,1
1180367943.0,0,afternoon,1,LOW,10000.0,10000.0,웨이투웨이,4550646.0,1
1180476717.0,0,morning,5,LOW,43400.0,43400.0,피엠뷰,3264036.0,1
1180717271.0,0,afternoon,3,LOW,3000.0,3000.0,오송역B주차장,3240054.0,6
1180968584.0,1,morning,2,LOW,20000.0,20000.0,콩가내,3236054.0,1
1181213513.0,1,afternoon,2,LOW,12500.0,12500.0,카페 SalTy ThirTy,4604687.0,1
1183000778.0,0,afternoon,2,LOW,122000.0,122000.0,별주부 횟집,3282059.0,1
1183401023.0,1,night,2,LOW,17000.0,17000.0,탕화쿵푸마라탕,4556663.0,1
1184100944.0,1,night,2,LOW,12500.0,12500.0,아이비586,2266003.0,1
1193071785.0,0,night,1,LOW,28000.0,28000.0,시장골목집 서부효자점,3266020.0,1
1193800869.0,1,morning,4,LOW,18500.0,18500.0,순천만487카페,4649571.0,1
1194600559.0,1,night,4,LOW,96000.0,96000.0,부영가든,4649745.0,1
1196300634.0,1,afternoon,2,LOW,25500.0,25500.0,담서,4697272.0,1
1198184716.0,1,afternoon,10,MEDIUM,46000.0,15333.333333333334,인터넷결제_KPN-위피크 주,3005006.0,3
1198639161.0,1,afternoon,2,LOW,38000.0,38000.0,겐지스,3236027.0,1
1198639540.0,0,afternoon,1,LOW,1000.0,1000.0,주식회사 새누,,6
1201500614.0,0,afternoon,2,LOW,90000.0,90000.0,단양패러에반하다,4544141.0,3
1201500614.0,1,afternoon,10,MEDIUM,85000.0,85000.0,단양패러에반하다,4544141.0,3
1201801157.0,0,night,2,LOW,3900.0,3900.0,CU,3286019.0,2
1203100521.0,1,afternoon,3,LOW,43000.0,43000.0,남쪽마을돌짜장,3163045.0,1
1203700561.0,1,afternoon,6,LOW,8000.0,8000.0,써니사이드,4598335.0,2
1207100167.0,1,afternoon,2,LOW,8500.0,8500.0,미스봉봉,4517620.0,1
1208147521.0,0,afternoon,2,LOW,18000.0,18000.0,카카오프렌즈,3266077.0,2
1208147521.0,0,night,10,MEDIUM,64400.0,16100.0,카카오프렌즈,3266077.0,2
1208147521.0,1,afternoon,7,LOW,85400.0,28466.666666666668,카카오프렌즈,3266077.0,2
1208147521.0,1,night,2,LOW,3000.0,3000.0,카카오프렌즈,3266077.0,2
1208160844.0,1,afternoon,4,LOW,23000.0,23000.0,몽고반점,3275022.0,1
1208185957.0,0,afternoon,3,LOW,7600.0,7600.0,세븐일레븐,2005005.0,2
1208185957.0,0,morning,2,LOW,7000.0,7000.0,세븐일레븐,2005005.0,2
1208185957.0,1,afternoon,3,LOW,8000.0,8000.0,세븐일레븐,2005005.0,2
1208551659.0,0,afternoon,3,LOW,5000.0,5000.0,세븐일레븐,3010004.0,1
1208551659.0,0,night,8,LOW,16500.0,5500.0,세븐일레븐,3010004.0,1
1208551659.0,1,afternoon,2,LOW,7500.0,7500.0,세븐일레븐,3010004.0,1
1208643350.0,0,afternoon,2,LOW,30000.0,30000.0,(주)플레이스엠,4166758.0,3
1208643350.0,0,night,2,LOW,0.0,0.0,(주)플레이스엠,4166758.0,3
1208667027.0,1,afternoon,4,LOW,27000.0,27000.0,세종 M1UP,3258023.0,1
1208667027.0,1,night,4,LOW,33500.0,33500.0,세종 M1UP,3258023.0,1
1208741422.0,1,morning,5,LOW,5500.0,5500.0,(하)마장휴게소,1000017.0,1
1208765763.0,0,night,10,MEDIUM,70700.0,23566.666666666668,주식회사 우아한형제들,2123002.0,1
1208765763.0,1,afternoon,4,LOW,21400.0,21400.0,주식회사 우아한형제들,2123002.0,1
1208765763.0,1,morning,2,LOW,23500.0,23500.0,주식회사 우아한형제들,2123002.0,1
1208765763.0,1,night,5,LOW,46500.0,23250.0,주식회사 우아한형제들,2123002.0,1
1210134425.0,0,night,2,LOW,120000.0,120000.0,호남식당,3149047.0,1
1211397613.0,0,night,2,LOW,9600.0,9600.0,그레이스음향(꿈카페),4562534.0,1
1211888496.0,1,night,2,LOW,15000.0,15000.0,월미테마파크,3149044.0,3
1212061205.0,1,afternoon,2,LOW,21000.0,21000.0,도래순,4247167.0,1
1212399828.0,0,night,2,LOW,27500.0,27500.0,추냔이네,4613663.0,2
1212399828.0,1,afternoon,2,LOW,18000.0,18000.0,추냔이네,4613663.0,2
1212852833.0,0,morning,1,LOW,5200.0,5200.0,CU,3016002.0,2
1212862442.0,0,afternoon,3,LOW,14000.0,14000.0,들꽃다정,3263048.0,1
1212893192.0,1,dawn,6,LOW,40000.0,40000.0,신두리노래연습장,4849141.0,6
1212909051.0,0,afternoon,2,LOW,26600.0,26600.0,동에뚜와르 단청 제빵소,3286022.0,1
1212909051.0,1,afternoon,2,LOW,10500.0,10500.0,동에뚜와르 단청 제빵소,3286022.0,1
1213098507.0,1,afternoon,9,LOW,54500.0,18166.666666666668,육거리소문난만두,4508332.0,1
1213098507.0,1,morning,2,LOW,6000.0,6000.0,육거리소문난만두,4508332.0,1
1213292695.0,1,afternoon,2,LOW,9000.0,9000.0,아로카,4544127.0,1
1213292695.0,1,night,4,LOW,18000.0,9000.0,아로카,4544127.0,1
1213493460.0,1,afternoon,2,LOW,29900.0,29900.0,"카페,굿밤",4553145.0,1
1214143560.0,0,morning,6,LOW,149900.0,149900.0,브로콜리,2266002.0,1
1217600210.0,0,night,4,LOW,39000.0,39000.0,천마루,3276056.0,1
1217600210.0,1,afternoon,8,LOW,73000.0,36500.0,천마루,3276056.0,1
1218186755.0,1,afternoon,8,LOW,45000.0,22500.0,(주)신명엔터테인먼트,4595325.0,1
1218289026.0,1,afternoon,4,LOW,160000.0,53333.333333333336,대한불교조계종 광제사,3351274.0,3
1218547008.0,1,afternoon,2,LOW,18100.0,18100.0,빵쌤 군산시청점,3268094.0,1
1223890519.0,1,afternoon,4,LOW,99000.0,99000.0,담양갈비창고,4853846.0,1
1224391297.0,1,afternoon,2,LOW,30100.0,30100.0,포레스트,4858290.0,1
1224391526.0,1,afternoon,2,LOW,16500.0,16500.0,카페362보석박물관점,3269070.0,1
1225061641.0,1,afternoon,1,LOW,11000.0,11000.0,효비초밥,3295056.0,1
1225137376.0,0,afternoon,3,LOW,33000.0,33000.0,화계절,4535008.0,1
1226700244.0,1,afternoon,6,LOW,67200.0,67200.0,까망감,3286020.0,1
1228555423.0,0,afternoon,3,LOW,3000.0,3000.0,주암(순천)휴게소,1000012.0,1
1228555423.0,0,morning,12,MEDIUM,44500.0,11125.0,주암(순천)휴게소,1000012.0,1
1228555423.0,1,morning,4,LOW,10400.0,5200.0,주암(순천)휴게소,1000012.0,1
1228612907.0,1,night,2,LOW,33000.0,33000.0,(주)코마린(카누&카약&보트),3152013.0,3
1228644622.0,0,afternoon,2,LOW,3600.0,3600.0,GS25,3258076.0,1
1228644622.0,1,afternoon,2,LOW,2500.0,2500.0,GS25,3258076.0,1
1231228890.0,1,morning,2,LOW,24000.0,24000.0,곰소소문난집,4640051.0,1
1231277561.0,1,night,2,LOW,23000.0,23000.0,장수옥설렁탕,3000117.0,1
1233732719.0,0,night,1,LOW,12000.0,12000.0,홍콩반점0410,4400232.0,1
1234201073.0,1,afternoon,2,LOW,80000.0,80000.0,전라도음식이야기,4601302.0,1
1236200112.0,1,morning,4,LOW,31500.0,15750.0,부성당,3239051.0,1
1238279505.0,1,afternoon,2,LOW,3000.0,3000.0,대한불교 천태종 교무부,4544048.0,3
1238574234.0,1,afternoon,3,LOW,15900.0,15900.0,(주)이랜드글로벌 치크 롯데아울렛,3268094.0,2
1241082933.0,1,night,2,LOW,11600.0,11600.0,GS25,4595276.0,1
1241480710.0,1,afternoon,2,LOW,7500.0,7500.0,낙원복떡집,3261022.0,2
1242082534.0,1,morning,4,LOW,10900.0,10900.0,오산휴게소(하행),1000046.0,1
1243254119.0,1,afternoon,3,LOW,77000.0,77000.0,시골밥상,2264001.0,1
1243421330.0,0,night,1,LOW,33000.0,33000.0,해뜨는집,4595666.0,1
1243606522.0,0,afternoon,2,LOW,18000.0,18000.0,대흥식당,4394115.0,1
1243941189.0,0,afternoon,2,LOW,30000.0,30000.0,뜨락,3264017.0,1
1247600086.0,1,afternoon,4,LOW,53000.0,53000.0,서울식당,3282080.0,1
1248128579.0,0,morning,4,LOW,9200.0,4600.0,수원애경역사(주)수원점,3012001.0,1
1248128579.0,1,morning,4,LOW,18200.0,9100.0,수원애경역사(주)수원점,3012001.0,1
1248168402.0,0,afternoon,11,MEDIUM,32600.0,10866.666666666666,화성(상)휴게소,1000007.0,1
1248168402.0,1,afternoon,29,MEDIUM,59400.0,8485.714285714286,화성(상)휴게소,1000007.0,1
1248168402.0,1,dawn,2,LOW,14000.0,14000.0,화성(상)휴게소,1000007.0,1
1248168402.0,1,night,11,MEDIUM,27700.0,6925.0,화성(상)휴게소,1000007.0,1
1248522122.0,1,afternoon,2,LOW,3000.0,3000.0,화성(하)휴게소,1000007.0,1
1248522122.0,1,morning,46,HIGH,75900.0,9487.5,화성(하)휴게소,1000007.0,1
1248522122.0,1,night,4,LOW,2500.0,2500.0,화성(하)휴게소,1000007.0,1
1248522141.0,0,afternoon,4,LOW,50000.0,50000.0,화성(서울)주유소,1000007.0,6
1248561426.0,0,afternoon,2,LOW,12500.0,12500.0,맥도날드,2012013.0,1
1248564855.0,0,dawn,2,LOW,8500.0,8500.0,우림개발(주) 오산휴게소(과천),1000046.0,1
1248564855.0,1,afternoon,8,LOW,35000.0,17500.0,우림개발(주) 오산휴게소(과천),1000046.0,1
1248564869.0,1,afternoon,4,LOW,21300.0,10650.0,오산휴게소(동탄),1000046.0,1
1248564869.0,1,morning,4,LOW,16000.0,16000.0,오산휴게소(동탄),1000046.0,1
1248586989.0,1,afternoon,2,LOW,20500.0,20500.0,(주)현대백화점 더현대 서울,2118001.0,1
1248607190.0,1,afternoon,2,LOW,18000.0,18000.0,카페 서산수,3265063.0,1
1248739608.0,0,morning,2,LOW,2000.0,2000.0,롯데리아,3012001.0,1
1248739608.0,1,morning,5,LOW,32700.0,16350.0,롯데리아,3012001.0,1
1250984452.0,1,afternoon,4,LOW,28000.0,28000.0,방일해장국(서평택점),3188125.0,1
1251418107.0,1,afternoon,1,LOW,22000.0,22000.0,얼큰한뼈해장국(본점),3253035.0,1
1251718262.0,1,morning,5,LOW,18000.0,18000.0,평화김밥,4364812.0,1
1252018675.0,0,afternoon,2,LOW,80000.0,80000.0,더조은주유소,3208010.0,2
1252454188.0,1,morning,5,LOW,12000.0,12000.0,평택닭강정,3188109.0,1
1252605003.0,1,afternoon,3,LOW,20000.0,20000.0,유장춘닭개장,3188126.0,1
1253000650.0,1,afternoon,2,LOW,31000.0,31000.0,우츠,4298030.0,1
1254500182.0,1,afternoon,2,LOW,8000.0,8000.0,꼬지따뽕,4598304.0,1
1254900517.0,0,night,2,LOW,10300.0,10300.0,라김밥,3121017.0,1
1258211307.0,0,afternoon,2,LOW,50250.0,50250.0,안성(부산)휴게소,1000001.0,6
1258211307.0,1,morning,7,LOW,181860.0,60620.0,안성(부산)휴게소,1000001.0,6
1258300321.0,0,morning,3,LOW,28000.0,28000.0,안성시청,4424431.0,3
1258512160.0,0,afternoon,3,LOW,5000.0,5000.0,안성(서울)휴게소,1000001.0,1
1258512160.0,0,night,13,MEDIUM,49400.0,9880.0,안성(서울)휴게소,1000001.0,1
1258512160.0,1,afternoon,4,LOW,13500.0,6750.0,안성(서울)휴게소,1000001.0,1
1258512160.0,1,night,4,LOW,14600.0,7300.0,안성(서울)휴게소,1000001.0,1
1258541272.0,1,afternoon,2,LOW,15500.0,15500.0,맥도날드,2012013.0,1
1258542311.0,0,night,3,LOW,150000.0,150000.0,안성(서울)주유소,1000001.0,2
1258542311.0,1,night,2,LOW,30000.0,30000.0,안성(서울)주유소,1000001.0,2
1258701046.0,0,afternoon,3,LOW,20500.0,20500.0,농업회사법인 주식회사 창주,3240090.0,1
1258701046.0,0,morning,3,LOW,18000.0,18000.0,농업회사법인 주식회사 창주,3240090.0,1
1260475005.0,0,morning,2,LOW,16000.0,16000.0,바하리야,4442413.0,1
1261683357.0,1,night,3,LOW,55000.0,55000.0,마방집,2202001.0,1
1261767581.0,1,afternoon,2,LOW,20000.0,20000.0,영명국밥,4289321.0,1
1261767581.0,1,morning,4,LOW,82000.0,82000.0,영명국밥,4289321.0,1
1262879050.0,1,night,3,LOW,71000.0,71000.0,우주옥,3351277.0,1
1263300329.0,0,night,2,LOW,33000.0,33000.0,구사일삼,4598393.0,1
1264401042.0,1,afternoon,5,LOW,3000.0,3000.0,리썸,4583172.0,1
1264401042.0,1,night,5,LOW,3000.0,3000.0,리썸,4583172.0,1
1264700516.0,1,afternoon,1,LOW,20500.0,20500.0,라이크마인디드,3010030.0,1
1268105325.0,0,afternoon,12,MEDIUM,55100.0,11020.0,홍성(서울)휴게소,1000007.0,1
1268105325.0,0,morning,6,LOW,14400.0,4800.0,홍성(서울)휴게소,1000007.0,1
1268105325.0,0,night,11,MEDIUM,37999.0,9499.75,홍성(서울)휴게소,1000007.0,1
1268105325.0,1,afternoon,21,MEDIUM,103900.0,12987.5,홍성(서울)휴게소,1000007.0,1
1268105325.0,1,morning,22,MEDIUM,39200.0,5600.0,홍성(서울)휴게소,1000007.0,1
1268105325.0,1,night,4,LOW,35500.0,17750.0,홍성(서울)휴게소,1000007.0,1
1268208770.0,1,afternoon,4,LOW,36820.0,36820.0,장호원농협하나로마트,3000128.0,1
1268293637.0,1,morning,3,LOW,60000.0,60000.0,하남만남주유소,4406181.0,6
1268501540.0,0,afternoon,8,LOW,9500.0,3166.6666666666665,여주(인천)휴게소,4442499.0,1
1268501540.0,0,dawn,6,LOW,29900.0,9966.666666666666,여주(인천)휴게소,4442499.0,1
1268501540.0,0,night,6,LOW,28000.0,9333.333333333334,여주(인천)휴게소,4442499.0,1
1268501540.0,1,night,2,LOW,3400.0,3400.0,여주(인천)휴게소,4442499.0,1
1268514730.0,0,afternoon,4,LOW,14600.0,7300.0,여주(강릉)휴게소,3214040.0,1
1268514730.0,0,night,8,LOW,10300.0,5150.0,여주(강릉)휴게소,3214040.0,1
1268514730.0,1,morning,13,MEDIUM,36300.0,7260.0,여주(강릉)휴게소,3214040.0,1
1268523530.0,0,afternoon,7,LOW,12500.0,12500.0,이천(하남)휴게소,4421391.0,1
1268523530.0,0,dawn,7,LOW,4000.0,4000.0,이천(하남)휴게소,4421391.0,1
1268523530.0,1,afternoon,16,MEDIUM,39900.0,9975.0,이천(하남)휴게소,4421391.0,1
1268523530.0,1,night,4,LOW,18000.0,18000.0,이천(하남)휴게소,4421391.0,1
1268528350.0,0,night,3,LOW,34000.0,34000.0,이천(남이)휴게소,4421744.0,1
1268528350.0,1,afternoon,2,LOW,4000.0,4000.0,이천(남이)휴게소,4421744.0,1
1268554483.0,0,afternoon,2,LOW,4800.0,4800.0,맥도날드,1000017.0,1
1268680071.0,0,afternoon,9,LOW,49000.0,16333.333333333334,덕평자연휴게소,4421240.0,1
1268680071.0,0,morning,2,LOW,13500.0,13500.0,덕평자연휴게소,4421240.0,1
1268680071.0,1,morning,4,LOW,22100.0,11050.0,덕평자연휴게소,4421240.0,1
1268680071.0,1,night,4,LOW,28000.0,14000.0,덕평자연휴게소,4421240.0,1
1268801463.0,0,afternoon,4,LOW,15200.0,15200.0,행담도휴게소 나뚜루점,1000007.0,1
1274804657.0,0,afternoon,2,LOW,12000.0,12000.0,추억담,4608455.0,1
1275000111.0,0,morning,5,LOW,2000.0,2000.0,바다편의점,3264003.0,2
1278801582.0,1,afternoon,1,LOW,203300.0,203300.0,쿠우쿠우,4601206.0,1
1281330587.0,1,afternoon,6,LOW,146000.0,146000.0,솔내음,3286020.0,1
1281610904.0,0,night,2,LOW,5000.0,5000.0,남원랜드,4613419.0,3
1283659981.0,0,morning,4,LOW,30000.0,30000.0,배다골매표소,4382166.0,3
1287600701.0,1,afternoon,4,LOW,56000.0,28000.0,엄마의쌈밥,4556660.0,1
1288570515.0,1,night,1,LOW,5900.0,5900.0,타코벨,3121017.0,1
1288714652.0,1,morning,2,LOW,5490.0,5490.0,아메리칸트레일러,3121017.0,1
1293125010.0,1,night,2,LOW,44000.0,44000.0,메밀당막국수 천안백석점,3250015.0,1
1298131346.0,0,afternoon,1,LOW,3800.0,3800.0,수목원까페테리아,3268117.0,1
1298131346.0,1,afternoon,4,LOW,15900.0,15900.0,수목원까페테리아,3268117.0,1
1298147192.0,1,morning,12,MEDIUM,26200.0,8733.333333333334,의성(청주)휴게소,4745243.0,1
1298189343.0,0,afternoon,2,LOW,104000.0,104000.0,청주우설화,3236001.0,1
1298200103.0,0,night,4,LOW,16200.0,16200.0,한국도로공사,1000015.0,6
1298200103.0,1,afternoon,6,LOW,3100.0,3100.0,한국도로공사,1000015.0,6
1298200103.0,1,morning,3,LOW,8100.0,8100.0,한국도로공사,1000015.0,6
1298568079.0,0,afternoon,4,LOW,53690.0,53690.0,신동장어,4562691.0,1
1298611103.0,0,dawn,4,LOW,20000.0,20000.0,에스엠하이플러스주식회사,3155055.0,6
1298611103.0,1,dawn,1,LOW,30000.0,30000.0,에스엠하이플러스주식회사,3155055.0,6
1298611103.0,1,morning,4,LOW,30000.0,30000.0,에스엠하이플러스주식회사,3155055.0,6
1298611103.0,1,night,3,LOW,100000.0,100000.0,에스엠하이플러스주식회사,3155055.0,6
1300881673.0,0,afternoon,2,LOW,22000.0,22000.0,오사카오코노미야끼,4295159.0,1
1300881673.0,1,afternoon,2,LOW,23000.0,23000.0,오사카오코노미야끼,4295159.0,1
1302588616.0,1,afternoon,2,LOW,30000.0,30000.0,사과나무집,4517396.0,1
1302946725.0,0,afternoon,2,LOW,66000.0,66000.0,새전주횟집,3280037.0,1
1302946725.0,0,night,3,LOW,22000.0,22000.0,새전주횟집,3280037.0,1
1303555550.0,1,afternoon,3,LOW,40000.0,40000.0,산막이산장,4538370.0,1
1303782726.0,0,morning,1,LOW,11500.0,11500.0,서울돈까스,2005005.0,1
1303782726.0,1,morning,2,LOW,20500.0,20500.0,서울돈까스,2005005.0,1
1304014096.0,1,afternoon,1,LOW,25000.0,25000.0,에스아이엘 전주3,2266001.0,2
1304704957.0,0,afternoon,2,LOW,14900.0,14900.0,설빙,3000028.0,1
1305100093.0,0,night,4,LOW,52000.0,52000.0,양지가든 ,3248005.0,1
1309618987.0,1,afternoon,4,LOW,5000.0,5000.0,내소사특산물판매장,3280014.0,1
1310220357.0,1,afternoon,2,LOW,28000.0,28000.0,바다마을,4604961.0,1
1311144915.0,1,dawn,5,LOW,37000.0,37000.0,황궁중화요리,3252015.0,1
1311589467.0,1,afternoon,4,LOW,48500.0,48500.0,동해해물찜,4515008.0,1
1314500945.0,1,night,2,LOW,39000.0,39000.0,짬뽕관,3266066.0,1
1316001044.0,0,afternoon,3,LOW,80000.0,40000.0,연꽃향,3259018.0,1
1318801451.0,1,night,4,LOW,49500.0,49500.0,주식회사 우리동네스시신조,4322088.0,1
1319425599.0,0,afternoon,2,LOW,18900.0,18900.0,축산물고기백화점,3282072.0,2
1320138232.0,0,afternoon,2,LOW,18000.0,18000.0,성주할매묵초,3252023.0,1
1321479951.0,1,afternoon,4,LOW,44000.0,44000.0,할매보리밥,3298024.0,1
1322842470.0,1,afternoon,5,LOW,61500.0,61500.0,안다미로스시,4388038.0,1
1329184697.0,0,morning,2,LOW,20000.0,20000.0,이미지포유,4112381.0,3
1329184697.0,1,afternoon,2,LOW,20000.0,20000.0,이미지포유,4112381.0,3
1330342960.0,0,morning,2,LOW,18000.0,18000.0,김가네전통사골수제비,4556294.0,1
1330689286.0,0,afternoon,4,LOW,61500.0,30750.0,복춘식당,4646103.0,1
1330689286.0,0,morning,2,LOW,40500.0,40500.0,복춘식당,4646103.0,1
1330689286.0,0,night,1,LOW,10000.0,10000.0,복춘식당,4646103.0,1
1330689286.0,1,night,2,LOW,25500.0,25500.0,복춘식당,4646103.0,1
1332162558.0,0,night,2,LOW,81000.0,81000.0,여수낭만포차88번,3282078.0,1
1336708270.0,0,dawn,3,LOW,40000.0,40000.0,숲속유원지식당,4673119.0,1
1336708270.0,1,afternoon,3,LOW,88000.0,88000.0,숲속유원지식당,4673119.0,1
1338122244.0,0,afternoon,4,LOW,9600.0,4800.0,CU,1000014.0,1
1338122244.0,0,morning,3,LOW,19500.0,9750.0,CU,1000014.0,1
1338122244.0,1,afternoon,7,LOW,93400.0,23350.0,CU,1000014.0,1
1338122244.0,1,morning,22,MEDIUM,70600.0,8825.0,CU,1000014.0,1
1338122244.0,1,night,4,LOW,61100.0,30550.0,CU,1000014.0,1
1338602980.0,0,afternoon,2,LOW,39000.0,39000.0,클럽디 오아시스,4199011.0,1
1338602980.0,0,morning,2,LOW,60000.0,60000.0,클럽디 오아시스,4199011.0,1
1339515788.0,0,afternoon,4,LOW,25100.0,25100.0,장수축산,4136306.0,1
1340717555.0,1,night,3,LOW,61000.0,61000.0,수원돼지갈비,3191036.0,1
1341435788.0,0,night,1,LOW,38000.0,38000.0,참뼈감자탕,4541317.0,1
1343132279.0,1,morning,1,LOW,23000.0,23000.0,터프이너프,3012027.0,1
1343143704.0,1,night,2,LOW,50000.0,50000.0,서래헌,3271035.0,1
1345500661.0,1,afternoon,1,LOW,13500.0,13500.0,봄날의매미,4277192.0,2
1345600479.0,1,morning,4,LOW,46000.0,46000.0,계수나무,4598320.0,1
1346200295.0,0,afternoon,1,LOW,5000.0,5000.0,at267,3259106.0,1
1346200295.0,0,night,2,LOW,17800.0,17800.0,at267,3259106.0,1
1346200295.0,1,afternoon,2,LOW,11000.0,11000.0,at267,3259106.0,1
1348154564.0,0,afternoon,3,LOW,138600.0,138600.0,(주)모다이노칩,2246001.0,2
1348154564.0,1,afternoon,3,LOW,107100.0,107100.0,(주)모다이노칩,2246001.0,2
1348154564.0,1,morning,3,LOW,46000.0,46000.0,(주)모다이노칩,2246001.0,2
1348154564.0,1,night,4,LOW,222000.0,222000.0,(주)모다이노칩,2246001.0,2
1348712775.0,0,night,2,LOW,6500.0,6500.0,CU,1000022.0,1
1348802181.0,1,afternoon,3,LOW,56000.0,56000.0,주식회사 명성쌈밥,4610514.0,1
1349284986.0,0,afternoon,4,LOW,80000.0,80000.0,진양상회,4667114.0,2
1349404671.0,0,night,4,LOW,150000.0,150000.0,격포수산 61호,4640026.0,2
1352433690.0,1,afternoon,1,LOW,36000.0,36000.0,우리메밀막국수,4559219.0,1
1352834004.0,0,afternoon,4,LOW,32000.0,32000.0,시루향기(송죽점),3174003.0,1
1353101954.0,1,afternoon,2,LOW,14200.0,14200.0,웨인스 베이글스,3177021.0,1
1353160462.0,1,night,2,LOW,40000.0,40000.0,장인족발608,4331058.0,2
1353901135.0,1,afternoon,4,LOW,88000.0,88000.0,신가네,4676160.0,1
1358125422.0,0,afternoon,4,LOW,16900.0,8450.0,기흥(부산)휴게소,3204006.0,1
1358125422.0,1,afternoon,31,HIGH,50000.0,8333.333333333334,기흥(부산)휴게소,3204006.0,1
1358125422.0,1,morning,2,LOW,17500.0,17500.0,기흥(부산)휴게소,3204006.0,1
1358215727.0,1,afternoon,2,LOW,3000.0,3000.0,수원문화재단,3176017.0,3
1358504288.0,1,afternoon,2,LOW,24000.0,24000.0,에버랜드리조트,3203081.0,1
1358504288.0,1,morning,2,LOW,24800.0,24800.0,에버랜드리조트,3203081.0,1
1358514199.0,0,night,1,LOW,8000.0,8000.0,죽전휴게소(서울방향),1000001.0,1
1358514199.0,1,afternoon,9,LOW,24400.0,8133.333333333333,죽전휴게소(서울방향),1000001.0,1
1358514199.0,1,night,10,MEDIUM,30500.0,15250.0,죽전휴게소(서울방향),1000001.0,1
1358523403.0,0,afternoon,3,LOW,90000.0,45000.0,(주)한미석유 기흥주유소,3204006.0,6
1358528034.0,1,afternoon,4,LOW,32260.0,32260.0,롯데쇼핑(주)롯데마트,4322088.0,2
1358562139.0,0,night,2,LOW,20690.0,20690.0,주식회사서우리테일,3266053.0,2
1358655824.0,0,afternoon,1,LOW,16000.0,16000.0,쫀데기 1973주식회사,3281095.0,2
1358655824.0,0,morning,3,LOW,34000.0,17000.0,쫀데기 1973주식회사,3281095.0,2
1358655824.0,0,night,2,LOW,26000.0,26000.0,쫀데기 1973주식회사,3281095.0,2
1358655824.0,1,afternoon,5,LOW,10000.0,10000.0,쫀데기 1973주식회사,3281095.0,2
